PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME 
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-west-2;2026-09-19 09:30:34.148196;op.exp.3.aws.cfg.1;Gestión de la configuración de seguridad;op.exp.3;operacional;explotación;El cumplimiento de los requisitos se puede apoyar en la utilización de los servicios Config, Config Rules y Conformance Packs para identificar líneas base de configuración para evaluar si los recursos de AWS se ajustan a las prácticas autorizadas por la organización.;bajo;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 858573892697 is disabled.;arn:aws:config:us-west-2:858573892697:recorder;config_recorder_all_regions_enabled;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-west-2;2026-09-19 09:30:34.148196;op.exp.3.r3.aws.cfg.1;Copias de seguridad;op.exp.3.r3;operacional;explotación;La entidad usuaria puede consultar el histórico de configuraciones de recursos en AWS Config.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 858573892697 is disabled.;arn:aws:config:us-west-2:858573892697:recorder;config_recorder_all_regions_enabled;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-west-2;2026-09-19 09:30:34.148196;op.mon.3.r2.aws.cfg.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 858573892697 is disabled.;arn:aws:config:us-west-2:858573892697:recorder;config_recorder_all_regions_enabled;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-west-2;2026-09-19 09:30:34.148196;op.mon.3.r6.aws.cfg.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 858573892697 is disabled.;arn:aws:config:us-west-2:858573892697:recorder;config_recorder_all_regions_enabled;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;ap-northeast-1;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:ap-northeast-1:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;ap-northeast-2;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:ap-northeast-2:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;ap-northeast-3;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:ap-northeast-3:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;ap-south-1;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:ap-south-1:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;ap-southeast-1;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:ap-southeast-1:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;ap-southeast-2;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:ap-southeast-2:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;ca-central-1;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:ca-central-1:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;eu-central-1;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:eu-central-1:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;eu-north-1;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:eu-north-1:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;eu-west-1;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:eu-west-1:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;eu-west-2;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:eu-west-2:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;eu-west-3;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:eu-west-3:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;sa-east-1;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:sa-east-1:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:us-east-1:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-2;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:us-east-2:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-west-1;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:us-west-1:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-west-2;2026-09-19 09:30:34.148196;op.cont.3.aws.drs.1;Pruebas periódicas;op.cont.3;operacional;continuidad del servicio;La organización puede hacer uso del servicio AWS Elastic Disaster Recovery, programando y ejecutando pruebas no disruptivas (simulacros que no afectan ni al servidor de origen ni a la replicación de datos en curso) que prueben el correcto funcionamiento de las recuperaciones del plan de continuidad.;alto;recomendacion;disponibilidad;automático;;FAIL;DRS is not enabled for this region.;arn:aws:drs:us-west-2:858573892697:recovery-job;drs_job_exist;False;858573892697;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;mp.si.2.aws.kms.1;Criptografía;mp.si.2;medidas de protección;protección de los soportes de información;Aplicar cifrado sobre el almacenamiento de las instancias en todos sus volúmenes de datos.;alto;requisito;confidencialidad,integridad;automático;;FAIL;EBS Snapshot vol-0ec53f13bc8af8c89 is unencrypted.;arn:aws:ec2:us-east-1:858573892697:volume/vol-0ec53f13bc8af8c89;ec2_ebs_volume_encryption;False;vol-0ec53f13bc8af8c89;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;mp.com.4.aws.vpc.2;Separación de flujos de información en la red;mp.com.4;medidas de protección;protección de las comunicaciones;Evitar el uso de subnets con la opción de asignación automática de IPs (auto-assign Public IP).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;EC2 Instance i-06f893ed5cf0f73fc is not internet facing with an instance profile.;arn:aws:ec2:us-east-1:858573892697:instance/i-06f893ed5cf0f73fc;ec2_instance_internet_facing_with_instance_profile;False;i-06f893ed5cf0f73fc;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.acc.4.aws.iam.6;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Con AWS Systems Manager Automation pueden utilizarse documentos de automatización y diseñar flujos de trabajo para la administración de cambios o la ejecución de operaciones estándar para administrar las instancias EC2 (p. ej., actualizar los sistemas operativos), en lugar de permitir el acceso directo. ;alto;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;EC2 Instance i-06f893ed5cf0f73fc is managed by Systems Manager.;arn:aws:ec2:us-east-1:858573892697:instance/i-06f893ed5cf0f73fc;ec2_instance_managed_by_ssm;False;i-06f893ed5cf0f73fc;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.acc.4.aws.sys.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Habilitar systems manager automation para evitar acceso remoto humano a tareas automatizables.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;EC2 Instance i-06f893ed5cf0f73fc is managed by Systems Manager.;arn:aws:ec2:us-east-1:858573892697:instance/i-06f893ed5cf0f73fc;ec2_instance_managed_by_ssm;False;i-06f893ed5cf0f73fc;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.exp.1.aws.sys.1;Inventario de activos;op.exp.1;operacional;explotación;En el ámbito del software desplegado en las instancias de EC2, habilitar AWS System Manager Inventory para todo el entorno de EC2 en caso de no utilizar herramientas de terceros.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;EC2 Instance i-06f893ed5cf0f73fc is managed by Systems Manager.;arn:aws:ec2:us-east-1:858573892697:instance/i-06f893ed5cf0f73fc;ec2_instance_managed_by_ssm;False;i-06f893ed5cf0f73fc;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.exp.4.aws.sys.2;Mantenimiento y actualizaciones de seguridad;op.exp.4;operacional;explotación;Utilizar AWS Systems Manager Patch Manager para planificar y gestionar la aplicación de parches minimizando los riesgos asociados a tener instancias con software desactualizado y expuesto a vulnerabilidades conocidas.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;EC2 Instance i-06f893ed5cf0f73fc is managed by Systems Manager.;arn:aws:ec2:us-east-1:858573892697:instance/i-06f893ed5cf0f73fc;ec2_instance_managed_by_ssm;False;i-06f893ed5cf0f73fc;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.exp.4.r2.aws.sys.1;Prevención de fallos;op.exp.4.r2;operacional;explotación;Utilizar la solución AWS Systems Manager Automation para automatizar las tareas de corrección en servicios de AWS como EC2 y RDS.;alto;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;EC2 Instance i-06f893ed5cf0f73fc is managed by Systems Manager.;arn:aws:ec2:us-east-1:858573892697:instance/i-06f893ed5cf0f73fc;ec2_instance_managed_by_ssm;False;i-06f893ed5cf0f73fc;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.exp.9.aws.img.1;Registro de la gestión de incidentes;op.exp.9;operacional;explotación;Habilitar AWS Incident Manager y AWS CloudTrail en todas las regiones con el fin de recopilar información para generar contenido prescriptivo para la creación de informes exigidos por la medida de seguridad.;alto;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;EC2 Instance i-06f893ed5cf0f73fc is managed by Systems Manager.;arn:aws:ec2:us-east-1:858573892697:instance/i-06f893ed5cf0f73fc;ec2_instance_managed_by_ssm;False;i-06f893ed5cf0f73fc;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.acc.4.aws.iam.3;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Para una correcta implementación de la estrategia de políticas de acceso, se recomienda utilizar la herramienta Policy Simulator para probar y solucionar posibles problemas en la asignación de políticas.;alto;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad;automatico;;PASS;EC2 Instance i-06f893ed5cf0f73fc is managed by Systems Manager.;arn:aws:ec2:us-east-1:858573892697:instance/i-06f893ed5cf0f73fc;ec2_instance_managed_by_ssm;False;i-06f893ed5cf0f73fc;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;mp.com.1.aws.sg.2;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Evitar la existencia de Security Groups que dejen abierto todo el tráfico entrante.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security group vaultcloud-db-sg (sg-059591e29c62e2064) has all ports open to the Internet.;arn:aws:ec2:us-east-1:858573892697:security-group/sg-059591e29c62e2064;ec2_securitygroup_allow_ingress_from_internet_to_all_ports;False;sg-059591e29c62e2064;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;mp.com.1.aws.sg.2;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Evitar la existencia de Security Groups que dejen abierto todo el tráfico entrante.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security group vaultcloud-app-sg (sg-0ef0bb575caf64a16) has all ports open to the Internet.;arn:aws:ec2:us-east-1:858573892697:security-group/sg-0ef0bb575caf64a16;ec2_securitygroup_allow_ingress_from_internet_to_all_ports;False;sg-0ef0bb575caf64a16;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;ap-northeast-1;2026-09-19 09:30:34.148196;mp.com.1.aws.sg.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que el Security Group restrinja todo el tráfico. Para ello, se deberán agregar las reglas del Security Group que se aplica por defecto cuando se crea una VPC.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Security group default (sg-3703a14b) was not created using the EC2 Launch Wizard.;arn:aws:ec2:ap-northeast-1:858573892697:security-group/sg-3703a14b;ec2_securitygroup_from_launch_wizard;False;sg-3703a14b;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;ap-northeast-2;2026-09-19 09:30:34.148196;mp.com.1.aws.sg.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que el Security Group restrinja todo el tráfico. Para ello, se deberán agregar las reglas del Security Group que se aplica por defecto cuando se crea una VPC.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Security group default (sg-2be21344) was not created using the EC2 Launch Wizard.;arn:aws:ec2:ap-northeast-2:858573892697:security-group/sg-2be21344;ec2_securitygroup_from_launch_wizard;False;sg-2be21344;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;ap-northeast-3;2026-09-19 09:30:34.148196;mp.com.1.aws.sg.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que el Security Group restrinja todo el tráfico. Para ello, se deberán agregar las reglas del Security Group que se aplica por defecto cuando se crea una VPC.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Security group default (sg-05850d1656f76158f) was not created using the EC2 Launch Wizard.;arn:aws:ec2:ap-northeast-3:858573892697:security-group/sg-05850d1656f76158f;ec2_securitygroup_from_launch_wizard;False;sg-05850d1656f76158f;ENS;ENS RD 311/2022 - Categoría Alta
