PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_FAMILYNAME;REQUIREMENTS_ATTRIBUTES_FAMILYDESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTIONOBJECTIVE;REQUIREMENTS_ATTRIBUTES_APPLICABILITY;REQUIREMENTS_ATTRIBUTES_RECOMMENDATION;REQUIREMENTS_ATTRIBUTES_SECTIONTHREATMAPPINGS;REQUIREMENTS_ATTRIBUTES_SECTIONGUIDELINEMAPPINGS;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;us-east-1;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];MANUAL;Cannot evaluate CloudWatch metric filters and alarms: CloudTrail trails, log groups, metric filters or alarms could not be listed in at least one region. Verify that the scanning credentials are allowed to call cloudtrail:DescribeTrails, logs:DescribeLogGroups, logs:DescribeMetricFilters and cloudwatch:DescribeAlarms.;arn:aws:logs:us-east-1:987292390922:log-group;987292390922;cloudwatch_log_metric_filter_unauthorized_api_calls;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;us-east-1;2026-09-13 17:05:55.304157;CCC.IAM.CN10.AR01;When suspicious API requests are detected, real time alerts MUST be generated to notify security personnel.;Logging and Monitoring;Controls that collect, alert, and retain IAM-related events.;CCC.IAM.CN10 Alert On Anomalous Behaviour;;Ensure that logs and associated alerts are generated when anomalous API requests are made by a single identity, such as API requests commonly associated with privilege escalation tactics, originating from an external or malicious IP address or performed by a previously dormant identity, which may indicate that credentals may be compromised, as well as for password brute-force attempts and account lockouts.;['tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.IAM.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['DE.CM-03', 'DE.CM-06', 'DE.CM-09']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SI-4', 'SI-5', 'AC-2']}];MANUAL;Cannot evaluate CloudWatch metric filters and alarms: CloudTrail trails, log groups, metric filters or alarms could not be listed in at least one region. Verify that the scanning credentials are allowed to call cloudtrail:DescribeTrails, logs:DescribeLogGroups, logs:DescribeMetricFilters and cloudwatch:DescribeAlarms.;arn:aws:logs:us-east-1:987292390922:log-group;987292390922;cloudwatch_log_metric_filter_unauthorized_api_calls;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;us-east-1;2026-09-13 17:05:55.304157;CCC.IAM.CN10.AR02;When suspicious API requests are detected, the associated events MUST be logged, including the source details, time, and nature of the activity.;Logging and Monitoring;Controls that collect, alert, and retain IAM-related events.;CCC.IAM.CN10 Alert On Anomalous Behaviour;;Ensure that logs and associated alerts are generated when anomalous API requests are made by a single identity, such as API requests commonly associated with privilege escalation tactics, originating from an external or malicious IP address or performed by a previously dormant identity, which may indicate that credentals may be compromised, as well as for password brute-force attempts and account lockouts.;['tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.IAM.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['DE.CM-03', 'DE.CM-06', 'DE.CM-09']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SI-4', 'SI-5', 'AC-2']}];MANUAL;Cannot evaluate CloudWatch metric filters and alarms: CloudTrail trails, log groups, metric filters or alarms could not be listed in at least one region. Verify that the scanning credentials are allowed to call cloudtrail:DescribeTrails, logs:DescribeLogGroups, logs:DescribeMetricFilters and cloudwatch:DescribeAlarms.;arn:aws:logs:us-east-1:987292390922:log-group;987292390922;cloudwatch_log_metric_filter_unauthorized_api_calls;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;af-south-1;2026-09-13 17:05:55.304157;CCC.Core.CN03.AR01;When an entity attempts to modify the service through a user interface, the authentication process MUST require multiple identifying factors for authentication.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration.;CCC.Core.CN03 Implement Multi-factor Authentication (MFA) for Access;;Ensure that all sensitive activities require two or more identity factors during authentication to prevent unauthorized access.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['IAM-14']}];FAIL;User pool tradecore-production-user-pool has MFA disabled.;arn:aws:cognito-idp:af-south-1:987292390922:userpool/af-south-1_uZp6TjQs5;af-south-1_uZp6TjQs5;cognito_user_pool_mfa_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;af-south-1;2026-09-13 17:05:55.304157;CCC.Core.CN03.AR03;When an entity attempts to view information on the service through a user interface, the authentication process MUST require multiple identifying factors from the user.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration.;CCC.Core.CN03 Implement Multi-factor Authentication (MFA) for Access;;Ensure that all sensitive activities require two or more identity factors during authentication to prevent unauthorized access.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['IAM-14']}];FAIL;User pool tradecore-production-user-pool has MFA disabled.;arn:aws:cognito-idp:af-south-1:987292390922:userpool/af-south-1_uZp6TjQs5;af-south-1_uZp6TjQs5;cognito_user_pool_mfa_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;af-south-1;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:af-south-1:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;ap-northeast-1;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:ap-northeast-1:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;ap-northeast-2;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:ap-northeast-2:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;ap-northeast-3;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:ap-northeast-3:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;ap-south-1;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:ap-south-1:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;ap-southeast-1;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:ap-southeast-1:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;ap-southeast-2;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:ap-southeast-2:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;ca-central-1;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:ca-central-1:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;eu-central-1;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:eu-central-1:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;eu-north-1;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:eu-north-1:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;eu-west-1;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:eu-west-1:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;sa-east-1;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:sa-east-1:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;us-east-1;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:us-east-1:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;us-east-2;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:us-east-2:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;us-west-1;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:us-west-1:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;987292390922;us-west-2;2026-09-13 17:05:55.304157;CCC.Core.CN04.AR01;When administrative access or configuration change is attempted on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging and Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements.;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}];FAIL;AWS Config recorder 987292390922 is disabled.;arn:aws:config:us-west-2:987292390922:recorder;987292390922;config_recorder_all_regions_enabled;False
aws;Common Cloud Controls Catalog (CCC) for AWS;;;2026-09-13 17:05:55.304157;CCC.Core.CN01.AR07;When a port is exposed, the service MUST ensure that the protocol and service officially assigned to that port number by the IANA Service Name and Transport Protocol Port Number Registry, and no other, is run on that port.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];Reference the IANA Service Name and Transport Protocol Port Number Registry for more information about correct protocol-to-port assignments. Avoid running non-standard services on well-known ports.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;Common Cloud Controls Catalog (CCC) for AWS;;;2026-09-13 17:05:55.304157;CCC.Monitor.CN01.AR01;When an External Monitoring system exceeds the anticipated rate of monitoring checks then Rate Limiting MUST be applied and an Audit Alert MUST be generated.;Logging and Monitoring;Controls that collect, alert, and retain events from other monitoring services.;CCC.Monitor.CN01 Rate Limiting on External Monitoring;;Prevent DoS attacks using External Monitoring tools.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Monitor.TH03']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.IR-01', 'DE.CM-01']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-5', 'SC-7']}];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;Common Cloud Controls Catalog (CCC) for AWS;;;2026-09-13 17:05:55.304157;CCC.Monitor.CN02.AR01;When an Custom or User-Defined Metric starts to flood a collector, then a rate limit MUST be applied to reduce the network impact of traffic and an alert must triggered.;Logging and Monitoring;Controls that collect, alert, and retain events from other monitoring services.;CCC.Monitor.CN02 Rate Limiting on Metric Generation;;Prevent Malicious Actor or misconfiguration from flooding services with metric data.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Monitor.TH06']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['DE.CM-01']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-5(2)', 'CA-7', 'SI-4']}];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;Common Cloud Controls Catalog (CCC) for AWS;;;2026-09-13 17:05:55.304157;CCC.Monitor.CN05.AR01;When monitoring services have generated an alert, the service MUST ensure only authorised responders silence or acknowledge the alert.;Identity and Access Management;Controls designed to prevent unauthorised access to monitoring features.;CCC.Monitor.CN05 Restrict access to silence or acknowledge an alert;;Ensure only a subset of users can silence or acknowledge alerts to prevent attackers hiding their activity.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH10']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.IR-01', 'PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;Common Cloud Controls Catalog (CCC) for AWS;;;2026-09-13 17:05:55.304157;CCC.LB.CN05.AR01;When stickiness is enabled, session cookies MUST expire within 30 minutes of inactivity.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources.;CCC.LB.CN05 Validate Session Affinity;;Configure session persistence to minimise fixation and hijacking risks.;['tlp-green', 'tlp-amber', 'tlp-red'];Audit CCC.LB.CP15 parameters via configuration scans.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-7']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-23']}];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;Common Cloud Controls Catalog (CCC) for AWS;;;2026-09-13 17:05:55.304157;CCC.LB.CN07.AR01;"When responses pass through the load balancer, the ""Server"" header MUST be replaced with ""lb"".";Data;Controls that preserve availability and confidentiality of traffic processed by the load balancer.;CCC.LB.CN07 Scrub Sensitive Headers;;Remove headers that disclose internal details or software versions from HTTP responses.;['tlp-green', 'tlp-amber', 'tlp-red'];Configure header-transformation rules.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.Core.TH15']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-2']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-13']}];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;Common Cloud Controls Catalog (CCC) for AWS;;;2026-09-13 17:05:55.304157;CCC.VPC.CN02.AR01;When a resource is created in a public subnet, that resource MUST NOT be assigned an external IP address by default.;Network Security;TODO: Describe this control family;CCC.VPC.CN02 Limit Resource Creation in Public Subnet;;Restrict the creation of resources in the public subnet with direct access to the internet to minimize attack surfaces.;['tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.VPC.TH02']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['SEF-05']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-4']}];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;Common Cloud Controls Catalog (CCC) for AWS;;;2026-09-13 17:05:55.304157;CCC.KeyMgmt.CN04.AR01;When a key import request is processed, the key MUST use an approved algorithm (RSA-2048+, EC-P256+) and originate from a certified HSM.;Key Lifecycle Management;Controls that govern creation, rotation, import, and retirement of cryptographic keys.;CCC.KeyMgmt.CN04 Validate Imported Keys;;Accept only externally generated keys that meet approved cryptographic strength and provenance requirements.;['tlp-green'];Implement an approval workflow that validates attestation data before import.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.KeyMgmt.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-28']}];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;Common Cloud Controls Catalog (CCC) for AWS;;;2026-09-13 17:05:55.304157;CCC.SecMgmt.CN02.AR01;Attempt to retrieve a secret from an unauthorized region and verify that access is denied.;Data Protection;TODO: Describe this control family;CCC.SecMgmt.CN02 Enforce Secret Replication Policies;;Ensure that secrets are replicated only to authorized locations as per organizational data residency and compliance requirements.;['tlp-red', 'tlp-amber'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH03', 'CCC.Core.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-5']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'SC-7']}];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;Common Cloud Controls Catalog (CCC) for AWS;;;2026-09-13 17:05:55.304157;CCC.DataWar.CN01.AR01;Attempt to access underlying database tables directly without using managed views and verify that access is denied.;Data;TODO: Describe this control family;CCC.DataWar.CN01 Enforce Use of Managed Views for Data Access;;Ensure that data access is provided through managed views, restricting users from accessing underlying tables directly and enforcing consistent security policies.;['tlp-red', 'tlp-amber'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'AC-6']}];MANUAL;Manual check;manual_check;Manual check;manual;False
